32, Private, 116539, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1887, 55, United-States, >50K
21, Private, 313873, 5th-6th, 3, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, Mexico, <=50K
31, Private, 144064, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
60, Private, 139586, Assoc-voc, 11, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Female, 0, 0, 40, United-States, >50K
32, Private, 419691, 12th, 8, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
27, Private, 195562, HS-grad, 9, Never-married, Craft-repair, Own-child, Black, Male, 0, 0, 20, United-States, <=50K
40, Private, 205706, HS-grad, 9, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
27, Private, 131310, HS-grad, 9, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 40, United-States, >50K
18, Private, 54440, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 30, United-States, <=50K
43, Private, 200734, HS-grad, 9, Separated, Other-service, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
52, Private, 81859, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 48, United-States, >50K
31, Private, 159589, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 85, United-States, <=50K
28, Private, 300915, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, <=50K
44, Private, 185057, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
37, Self-emp-not-inc, 42044, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 84, United-States, <=50K
35, Private, 166416, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
42, Private, 212737, 9th, 5, Separated, Craft-repair, Unmarried, Black, Male, 0, 0, 40, United-States, <=50K
18, Private, 236069, 10th, 6, Never-married, Other-service, Own-child, Black, Male, 0, 0, 10, United-States, <=50K
46, Self-emp-inc, 216414, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 0, 1977, 60, United-States, >50K
54, Federal-gov, 27432, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K
54, Private, 145419, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 1672, 50, United-States, <=50K
56, Private, 147202, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 45, Germany, <=50K
27, Private, 29261, Some-college, 10, Never-married, Sales, Unmarried, White, Male, 0, 0, 50, United-States, <=50K
26, Private, 359543, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, Mexico, <=50K
41, Local-gov, 227644, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 188154, Some-college, 10, Divorced, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
18, Private, 110142, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 30, United-States, <=50K
36, Private, 186415, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 65, United-States, <=50K
37, Private, 175720, 10th, 6, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 172865, 5th-6th, 3, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 25, Mexico, <=50K
46, Private, 35969, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 51, United-States, <=50K
24, Private, 433330, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
25, Self-emp-inc, 160261, Bachelors, 13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male, 0, 0, 35, Taiwan, <=50K
55, Private, 189528, 5th-6th, 3, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K
64, Local-gov, 113324, HS-grad, 9, Widowed, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
30, Local-gov, 118500, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
65, Private, 89681, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 99, United-States, <=50K
46, Federal-gov, 199925, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
45, Private, 102308, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 60, United-States, >50K
18, Private, 444607, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 25, United-States, <=50K
32, Private, 176998, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
34, State-gov, 366198, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, Germany, >50K
35, Private, 180686, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 3137, 0, 40, United-States, <=50K
26, Private, 108019, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 3325, 0, 40, United-States, <=50K
24, Private, 153542, Some-college, 10, Never-married, Sales, Other-relative, White, Male, 0, 0, 35, United-States, <=50K
45, Self-emp-not-inc, 210364, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 15024, 0, 80, United-States, >50K
36, Private, 185394, 10th, 6, Never-married, Handlers-cleaners, Not-in-family, White, Female, 0, 0, 34, United-States, <=50K
44, Private, 222703, 7th-8th, 4, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male, 0, 0, 40, Nicaragua, <=50K
23, Private, 183945, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 60, United-States, <=50K
57, Private, 161964, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 55, United-States, <=50K
41, Self-emp-not-inc, 375574, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, Mexico, >50K
20, Local-gov, 312427, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, Black, Male, 0, 0, 30, Puerto-Rico, <=50K
32, Private, 53373, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 36, United-States, <=50K
60, Private, 166330, HS-grad, 9, Married-civ-spouse, Other-service, Wife, White, Female, 99999, 0, 40, United-States, >50K
38, Self-emp-inc, 124665, Bachelors, 13, Never-married, Craft-repair, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
29, Private, 146719, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
22, Private, 306593, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 156687, Some-college, 10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male, 0, 0, 30, India, <=50K
40, Local-gov, 153489, HS-grad, 9, Married-civ-spouse, Other-service, Other-relative, White, Male, 3137, 0, 40, United-States, <=50K
59, Private, 231377, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1848, 45, United-States, >50K
45, State-gov, 127089, Masters, 14, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
76, Local-gov, 329355, HS-grad, 9, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 13, United-States, <=50K
45, Private, 178319, Bachelors, 13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K
49, Local-gov, 304246, Masters, 14, Separated, Prof-specialty, Unmarried, White, Female, 0, 0, 70, United-States, <=50K
36, Local-gov, 174640, Assoc-voc, 11, Never-married, Protective-serv, Not-in-family, Black, Female, 0, 0, 60, United-States, >50K
22, Private, 148294, 11th, 7, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 35, United-States, <=50K
47, Private, 298037, Assoc-voc, 11, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 44, United-States, <=50K
26, Private, 98155, HS-grad, 9, Married-AF-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, <=50K
21, Private, 102766, Some-college, 10, Divorced, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 78529, HS-grad, 9, Never-married, Transport-moving, Own-child, White, Female, 0, 0, 15, United-States, <=50K
26, Private, 136309, Bachelors, 13, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 275357, Assoc-voc, 11, Never-married, Tech-support, Own-child, White, Female, 0, 0, 25, United-States, <=50K
31, Self-emp-not-inc, 33117, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 45, England, <=50K
57, Local-gov, 199546, Masters, 14, Divorced, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
39, Private, 184128, 11th, 7, Divorced, Sales, Other-relative, White, Female, 0, 0, 40, United-States, <=50K
36, Private, 337039, Assoc-acdm, 12, Never-married, Tech-support, Not-in-family, Black, Male, 14344, 0, 40, England, >50K
66, Private, 126511, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, <=50K
34, Local-gov, 325792, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 119474, HS-grad, 9, Never-married, Other-service, Other-relative, White, Female, 0, 0, 40, United-States, <=50K
40, Private, 153238, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1902, 32, United-States, >50K
49, Local-gov, 321851, Assoc-acdm, 12, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
48, Self-emp-not-inc, 108557, Some-college, 10, Divorced, Sales, Not-in-family, White, Female, 3325, 0, 60, United-States, <=50K
19, State-gov, 67217, Some-college, 10, Never-married, Other-service, Not-in-family, White, Male, 594, 0, 24, United-States, <=50K
42, Private, 195508, 11th, 7, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K
59, Private, 102193, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 45, United-States, <=50K
63, Private, 20323, Some-college, 10, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
26, Private, 122206, HS-grad, 9, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 200652, 9th, 5, Divorced, Other-service, Other-relative, White, Female, 0, 0, 35, United-States, <=50K
42, Private, 173590, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 1628, 40, United-States, <=50K
19, Private, 184121, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 20, United-States, <=50K
45, Local-gov, 53123, 11th, 7, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 25, United-States, <=50K
47, Private, 175990, HS-grad, 9, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 30, United-States, >50K
47, Private, 316101, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
34, Private, 34080, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, England, <=50K
49, Self-emp-not-inc, 219718, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 15024, 0, 40, United-States, >50K
36, Private, 126954, HS-grad, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
53, Private, 99185, HS-grad, 9, Widowed, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, >50K
39, Private, 120074, HS-grad, 9, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
52, Self-emp-not-inc, 77336, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
18, Private, 60981, Some-college, 10, Never-married, Sales, Own-child, White, Female, 2176, 0, 35, United-States, <=50K
59, Private, 77884, Assoc-voc, 11, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 40, United-States, <=50K
50, Private, 65408, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, >50K
31, Private, 173279, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male, 0, 0, 40, United-States, >50K
41, Self-emp-not-inc, 157686, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
45, Private, 277434, Assoc-acdm, 12, Widowed, Tech-support, Unmarried, White, Male, 0, 0, 40, United-States, >50K
54, Local-gov, 184620, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
22, Private, 34443, HS-grad, 9, Never-married, Farming-fishing, Not-in-family, White, Male, 0, 0, 25, United-States, <=50K
50, Private, 268553, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 7298, 0, 40, United-States, >50K
43, Private, 459342, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
48, Local-gov, 148549, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 254293, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 2174, 0, 45, United-States, <=50K
54, Private, 104501, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 15024, 0, 40, United-States, >50K
26, Private, 238367, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
53, Private, 180439, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
51, Self-emp-inc, 100029, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 40, United-States, >50K
54, Private, 215990, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1887, 44, United-States, >50K
32, State-gov, 111567, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 49, United-States, >50K
46, Private, 319163, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 40, United-States, <=50K
52, Local-gov, 378045, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
44, Private, 177083, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
56, Self-emp-inc, 119891, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1672, 40, United-States, <=50K
57, Private, 127779, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 299353, HS-grad, 9, Never-married, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
30, Private, 63861, Assoc-acdm, 12, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
29, Private, 112403, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
49, Private, 83610, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 66, United-States, >50K
28, Private, 452808, 10th, 6, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
30, Private, 176871, Some-college, 10, Separated, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
45, Private, 100651, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Male, 0, 1980, 40, United-States, <=50K
17, Private, 266134, 10th, 6, Never-married, Other-service, Own-child, White, Male, 0, 0, 12, United-States, <=50K
54, Local-gov, 196307, 10th, 6, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 87891, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
54, Private, 182314, Doctorate, 16, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1977, 50, United-States, >50K
37, Private, 179671, 9th, 5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 50, United-States, <=50K
34, Private, 27494, HS-grad, 9, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male, 0, 0, 48, United-States, >50K
38, Private, 338320, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, Canada, <=50K
51, Private, 199688, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, <=50K
41, Private, 96635, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 60, United-States, <=50K
24, Private, 165064, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
56, Self-emp-inc, 109856, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 50, United-States, >50K
33, Private, 82393, HS-grad, 9, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male, 0, 0, 40, United-States, <=50K
31, Private, 209538, 10th, 6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 209891, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, Black, Male, 0, 0, 50, United-States, <=50K
